gene_id	Zscore
C16orf90|646174	0.369513762
C16orf91|283951	-0.2569257
C16orf92|146378	0.074766401
C16orf93|90835	0.036018551
C17orf100|388327	0.234470097
C17orf101|79701	0.086330894
C17orf102|400591	0.244101512
C17orf103|256302	0.387509172
C17orf104|284071	0.296925934
C17orf105|284067	-0.365825975
C17orf106|100134934	-0.257700969
C17orf107|100130311	0.698039138
C17orf108|201229	0.08397668
C17orf28|283987	-0.054128565
C17orf37|84299	-0.353680238
C17orf39|79018	-0.247951789
C17orf42|79736	0.380585272
C17orf44|284029	-0.39216206
C17orf46|124783	0.085762428
C17orf47|284083	-0.024906177
C17orf48|56985	0.148026501
C17orf49|124944	-0.383884943
C17orf50|146853	0.109859771
C17orf51|339263	-0.296861136
C17orf53|78995	0.050737605
C17orf54|283982	0.632769916
C17orf55|284185	0.040110048
C17orf56|146705	0.184566162
C17orf57|124989	0.129486078
C17orf58|284018	0.039517632
C17orf59|54785	0.055174914
C17orf60|284021	-0.504340276
C17orf61|254863	-0.113113115
C17orf62|79415	-0.36258588
C17orf63|55731	-0.14526913
C17orf64|124773	-0.053148748
C17orf65|339201	0.36956523
C17orf66|256957	0.139333846
C17orf67|339210	-0.57314455
C17orf68|80169	-0.174648954
C17orf69|147081	-0.068048729
C17orf70|80233	0.151153976
C17orf71|55181	-0.465760678
C17orf72|92340	0.003152702
C17orf73|55018	-0.1736874
C17orf74|201243	-0.02778416
C17orf75|64149	0.180906616
C17orf76|388341	0.455118011
C17orf77|146723	-0.623997243
C17orf78|284099	-0.323717912
C17orf79|55352	-0.579321298
C17orf80|55028	-0.188529542
C17orf81|23587	-0.160660079
C17orf82|388407	-0.031739567
C17orf85|55421	0.088290951
C17orf86|654434	-0.333234753
C17orf87|388325	0.557693112
C17orf88|23591	0.147487906
C17orf89|284184	0.217656518
C17orf90|339229	0.420390871
C17orf91|84981	-0.148518667
C17orf93|360205	-0.006605114
C17orf95|124512	-0.507034028
C17orf96|100170841	0.493236061
C17orf97|400566	0.035663939
C17orf98|388381	0.521747183
C17orf99|100141515	-0.324492808
C18orf10|25941	0.722689219
C18orf16|147429	-0.104714906
C18orf18|147525	-0.067149582
C18orf19|125228	-0.096374322
C18orf1|753	0.064721574
C18orf20|221241	-0.580668661
C18orf21|83608	-0.12685032
C18orf22|79863	0.045235156
C18orf25|147339	0.22919601
C18orf26|284254	0.222728053
C18orf2|56651	-0.091263951
C18orf32|497661	0.046552726
C18orf34|374864	-0.337280937
C18orf45|85019	0.270733571
C18orf54|162681	0.265930645
C18orf55|29090	0.200480578
C18orf56|494514	-0.659615072
C18orf62|284274	-0.107972239
C18orf8|29919	-0.296894083
C19orf10|56005	0.353975037
C19orf12|83636	0.066922354
C19orf18|147685	0.075546169
C19orf20|91978	0.036862886
C19orf21|126353	0.112861901
C19orf22|91300	0.405205724
C19orf23|148046	0.592752523
C19orf24|55009	0.342443179
C19orf25|148223	0.414891182
C19orf26|255057	-0.469808309
C19orf28|126321	0.317424717
C19orf29|58509	0.656589242
C19orf2|8725	-0.383194252
C19orf30|284424	0.348252734
C19orf33|64073	-0.487273126
C19orf34|255193	-0.223984246
C19orf35|374872	0.005397697
C19orf36|113177	0.332925619
C19orf38|255809	0.175886705
C19orf39|126074	0.669930256
C19orf40|91442	-0.339956922
C19orf41|126123	0.234948456
C19orf42|79086	-0.235402735
C19orf43|79002	-0.004467153
C19orf44|84167	-0.401659252
C19orf45|374877	-0.364495244
C19orf46|163183	0.07219278
C19orf47|126526	-0.639545991
C19orf48|84798	0.205037685
C19orf50|79036	0.2463381
C19orf51|352909	-0.143659654
C19orf52|90580	0.03613287
C19orf53|28974	0.680050829
C19orf54|284325	0.247226141
C19orf55|148137	-0.186714837
C19orf56|51398	-0.987653619
C19orf57|79173	0.519358174
C19orf59|199675	0.307855964
C19orf60|55049	-0.16153905
C19orf61|56006	-0.120238026
C19orf62|29086	0.055330221
C19orf63|284361	0.168108137
C19orf66|55337	-0.081745814
C19orf69|100170765	-0.297725263
C19orf6|91304	-0.511360255
C19orf70|125988	-0.104727303
C19orf71|100128569	0.516106844
C19orf73|55150	-0.177557819
C19orf75|284369	0.225730365
C19orf76|199800	-0.507966515
C19orf77|284422	-0.147355059
C1D|10438	-0.346511922
C1GALT1C1|29071	1.298997562
C1GALT1|56913	0.148894811
C1QA|712	0.389761543
C1QBP|708	-0.054407083
C1QB|713	-0.703630621
C1QC|714	-0.475688245
C1QL1|10882	-0.300017177
C1QL2|165257	0.032263004
C1QL3|389941	0.329018339
C1QL4|338761	-0.049406369
C1QTNF1|114897	-0.172822432
C1QTNF2|114898	-0.007698793
C1QTNF3|114899	0.526902194
C1QTNF4|114900	0.371476124
C1QTNF6|114904	0.43346562
C1QTNF7|114905	-0.296621734
C1QTNF8|390664	0.73632975
C1QTNF9B|387911	-0.329036443
C1QTNF9|338872	-0.302601004
C1RL|51279	-0.060406444
C1R|715	-0.478719024
C1S|716	-0.599133357
C1orf100|200159	-0.069555836
C1orf101|257044	0.098922944
C1orf103|55791	-0.414561331
C1orf104|284618	-0.143611282
C1orf105|92346	-0.061774271
C1orf106|55765	0.095367713
C1orf107|27042	0.332612702
C1orf109|54955	-0.224135935
C1orf110|339512	0.130060293
C1orf111|284680	-0.399746008
C1orf112|55732	-0.116223676
C1orf113|79729	0.189047254
C1orf114|57821	-0.027366512
C1orf115|79762	0.080041286
C1orf116|79098	-0.153482889
C1orf122|127687	-0.387714482
C1orf123|54987	-0.80366677
C1orf124|83932	-0.18762379
C1orf125|126859	0.024594173
C1orf126|200197	-0.251108005
C1orf127|148345	-0.468837397
C1orf128|57095	-0.02864209
C1orf129|80133	0.287022098
C1orf130|400746	0.226257175
C1orf131|128061	0.374101836
C1orf133|574036	-0.267937212
C1orf135|79000	-0.173747166
C1orf141|400757	-0.406310966
C1orf144|26099	0.263724921
C1orf146|388649	0.064998187
C1orf14|81626	-0.173378098
C1orf150|148823	-0.292083995
C1orf151|440574	-0.151650464
C1orf152|767846	0.130448717
C1orf156|92342	-0.514299437
C1orf157|284573	0.114210745
C1orf158|93190	-0.028823052
C1orf159|54991	0.256257932
C1orf161|126868	0.386932492
C1orf162|128346	0.077713392
C1orf163|65260	-0.274629385
C1orf168|199920	0.114196954
C1orf170|84808	-0.694134188
C1orf172|126695	0.374820541
C1orf173|127254	0.282158727
C1orf174|339448	0.122668038
C1orf175|374977	-0.183898015
C1orf177|163747	-0.14778289
C1orf180|439927	-0.029616294
C1orf182|128229	-0.207155046
C1orf183|55924	-0.232205665
C1orf185|284546	-0.100179183
C1orf186|440712	-0.410672934
C1orf187|374946	0.274541288
C1orf189|388701	-0.243303126
C1orf190|541468	-0.506079341
C1orf192|257177	-0.220339982
C1orf194|127003	-0.263871047
C1orf198|84886	0.051858238
C1orf200|644997	-0.016616557
C1orf201|90529	0.386519769
C1orf203|84852	0.149790849
C1orf204|284677	0.026828618
C1orf210|149466	-0.268820188
C1orf212|113444	-0.523113718
C1orf213|148898	0.382525247
C1orf216|127703	-0.128331345
C1orf21|81563	-0.088665449
C1orf220|400798	-0.255861773
C1orf223|374973	-0.260059969
C1orf226|400793	0.379443988
C1orf227|149643	-0.145409764
C1orf228|339541	-0.504680155
C1orf229|388759	0.186932433
C1orf230|284485	0.197144604
C1orf25|81627	-0.194414935
C1orf26|54823	0.363088427
C1orf27|54953	-0.118183245
C1orf31|388753	0.031137521
C1orf35|79169	-0.573236516
C1orf38|9473	-0.432399423
C1orf43|25912	-0.225597545
C1orf49|84066	-0.631330494
C1orf50|79078	0.412344623
C1orf51|148523	0.054771407
C1orf52|148423	0.498325183
C1orf53|388722	0.163459436
C1orf54|79630	0.062912575
C1orf55|163859	-0.576474776
C1orf56|54964	-0.319577492
C1orf57|84284	-0.104246009
C1orf58|148362	0.351824014
C1orf59|113802	0.246816757
C1orf61|10485	0.16145549
C1orf63|57035	-0.010172277
C1orf64|149563	1.036629748
C1orf65|164127	0.513584688
C1orf66|51093	0.51317255
C1orf68|100129271	-0.370299071
C1orf69|200205	0.029737795
C1orf70|339453	0.133125788
C1orf74|148304	0.526400804
C1orf77|26097	-0.397492901
C1orf83|127428	0.197909276
C1orf84|149469	0.286088125
C1orf85|112770	0.151181671
C1orf86|199990	0.274567974
C1orf87|127795	-0.043596821
C1orf88|128344	-0.355800203
C1orf89|79363	-0.174076071
C1orf91|56063	0.332858995
C1orf92|149499	-0.281914282
C1orf93|127281	0.214817903
C1orf94|84970	0.482541939
C1orf95|375057	0.147111167
C1orf96|126731	0.152210016
C1orf97|84791	0.07694431
C1orf9|51430	0.370835841
C20orf103|24141	0.053233456
C20orf106|200232	0.545588136
C20orf107|388799	0.177765893
C20orf108|116151	-0.28646948
C20orf111|51526	0.268107683
C20orf112|140688	0.052758662
C20orf114|92747	-0.325041802
C20orf117|140710	-0.29771164
C20orf118|140711	-0.567813086
C20orf11|54994	0.198166438
C20orf123|128506	0.932103037
C20orf12|55184	0.764974746
C20orf132|140699	-0.230385556
C20orf134|170487	0.313325749
C20orf135|140701	-0.086520743
C20orf141|128653	0.261507172
C20orf144|128864	0.410967654
C20orf151|140893	-0.382386417
C20orf152|140894	0.087888563
C20orf160|140706	0.397713074
C20orf165|128497	0.388889201
C20orf166|128826	-0.360583154
C20orf173|140873	-0.588365231
C20orf177|63939	0.340380144
C20orf185|359710	0.131445324
C20orf186|149954	-0.434477224
C20orf191|149934	0.317470042
C20orf194|25943	0.560687644
C20orf195|79025	-0.172843026
C20orf196|149840	-0.514310797
C20orf197|284756	0.051876131
C20orf199|441951	0.22953508
C20orf200|253868	0.084637416
C20orf201|198437	0.094607566
C20orf202|400831	-0.021012485
C20orf203|284805	-0.193380755
C20orf20|55257	0.389154167
C20orf24|55969	0.29096944
C20orf26|26074	-0.120941726
C20orf27|54976	0.430432752
C20orf29|55317	0.478151766
C20orf30|29058	0.11177978
C20orf3|57136	-0.202921578
C20orf43|51507	0.084348409
C20orf46|55321	0.526176999
C20orf4|25980	0.21955488
C20orf54|113278	0.364093642
C20orf56|140828	0.015504833
C20orf70|140683	-0.4301834
C20orf71|128861	-0.07303911
C20orf72|92667	-0.557651052
C20orf79|140856	0.240132351
C20orf7|79133	0.668722568
C20orf85|128602	0.043059178
C20orf94|128710	-0.339716598
C20orf96|140680	-0.5443753
C21orf119|84996	-0.21480185
C21orf121|150142	0.205844503
C21orf122|728039	0.127927306
C21orf125|284836	-0.160147968
C21orf128|150147	-0.272719651
C21orf129|150135	-0.066071038
C21orf130|284835	0.353439739
C21orf131|387486	0.303757813
C21orf15|54094	-0.292177634
C21orf29|54084	0.691433732
C21orf2|755	-0.055290563
C21orf33|8209	0.162338569
C21orf34|388815	0.228209653
C21orf45|54069	-0.778932575
C21orf49|54067	0.270159814
C21orf54|728409	0.310291191
C21orf56|84221	-0.352567369
C21orf57|54059	0.032777619
C21orf58|54058	-0.304456857
C21orf59|56683	-0.389745474
C21orf62|56245	0.357613093
C21orf63|59271	-0.26221201
C21orf67|84536	-0.132402479
C21orf70|85395	-0.330840561
C21orf71|282566	-0.451408473
C21orf7|56911	0.463379601
C21orf81|391267	-0.239580216
C21orf82|114036	-0.054136048
C21orf84|114038	-0.315306029
C21orf88|114041	-0.038233697
C21orf90|114043	0.164688791
C21orf91|54149	0.505124447
C21orf94|246705	-0.030719368
C21orf96|80215	1.245953864
C21orf99|149992	-0.344083126
C22orf13|83606	-0.30316675
C22orf15|150248	0.103371427
C22orf23|84645	0.871229626
C22orf24|25775	-0.397699649
C22orf25|128989	0.172536891
C22orf26|55267	0.195992404
C22orf27|150291	0.758283496
C22orf28|51493	-0.088697115
C22orf29|79680	0.109335913
C22orf30|253143	-0.221909837
C22orf31|25770	-0.122911039
C22orf32|91689	-0.152257531
C22orf33|339669	-0.228949484
C22orf34|348645	0.629595097
C22orf36|388886	0.109145527
C22orf39|128977	0.55441275
C22orf40|150383	0.180284084
C22orf41|644186	-0.561105297
C22orf42|150297	0.067839332
C22orf43|51233	0.1456798
C22orf45|646023	0.147758354
C22orf46|79640	0.427621064
C22orf9|23313	0.609241582
C2CD2L|9854	-0.10850687
C2CD2|25966	-0.198504402
C2CD3|26005	-0.104268978
C2CD4A|145741	0.306917921
C2CD4B|388125	-0.69949132
C2CD4C|126567	0.20297373
C2CD4D|100191040	-0.194633573
C2orf14|100132708	0.185099573
C2orf15|150590	-0.221974213
C2orf16|84226	0.032375308
C2orf18|54978	-0.195018462
C2orf24|27013	-0.370742973
C2orf27A|29798	0.440574105
C2orf27B|408029	0.108586388
C2orf28|51374	0.097720356
C2orf29|55571	-0.668169095
C2orf34|79823	-0.535255954
C2orf39|92749	0.276361689
C2orf3|6936	-0.466123777
C2orf40|84417	0.10919055
C2orf42|54980	0.491645236
C2orf43|60526	-0.234385373
C2orf44|80304	-0.09555002
C2orf47|79568	0.02636009
C2orf48|348738	0.512040326
C2orf49|79074	-0.29496037
C2orf50|130813	-0.022913746
C2orf51|200523	0.546679091
C2orf52|151477	-0.24833059
C2orf53|339779	-0.262077849
C2orf54|79919	0.131561192
C2orf55|343990	0.421691755
C2orf56|55471	0.414795053
C2orf57|165100	-0.210906864
C2orf58|285154	-0.297212942
C2orf60|129450	-0.086849591
C2orf61|285051	0.211354429
C2orf62|375307	0.398099162
C2orf63|130162	0.002122973
C2orf64|493753	0.241541276
C2orf65|130951	-0.57010595
C2orf66|401027	0.224605195
C2orf67|151050	-0.624441463
C2orf68|388969	-0.139777246
C2orf69|205327	-0.057073411
C2orf70|339778	-0.079195789
C2orf71|388939	-0.074189735
C2orf72|257407	0.384365894
C2orf73|129852	-0.332481963
C2orf74|339804	0.134354809
C2orf76|130355	0.147916438
C2orf77|129881	0.360915707
C2orf78|388960	-0.064297269
C2orf79|391356	-0.071918604
C2orf7|84279	-0.145872656
C2orf80|389073	0.402593313
C2orf81|388963	-0.010227699
C2orf82|389084	-0.275884162
C2orf83|56918	-0.301825759
C2orf84|653140	-0.577024786
C2orf85|285093	0.706889923
C2orf86|51057	-0.300048627
C2orf88|84281	0.069810062
C2orf89|129293	-0.27363056
C2|717	0.074854892
C3AR1|719	0.418339181
C3P1|388503	0.04182693
C3orf10|55845	0.103856112
C3orf14|57415	-0.148443041
C3orf15|89876	-0.465438259
C3orf16|389161	0.466308091
C3orf17|25871	-0.475305135
C3orf18|51161	-0.159182892
C3orf19|51244	0.230709897
C3orf1|51300	-0.286418096
C3orf20|84077	-0.421748799
C3orf21|152002	-0.258872004
C3orf22|152065	0.44194342
C3orf23|285343	0.030285701
C3orf24|115795	-0.16702131
C3orf26|84319	0.114292119
C3orf27|23434	0.261152596
C3orf30|152405	-0.404861153
C3orf31|132001	-0.053116574
C3orf32|51066	-0.05892567
C3orf33|285315	-0.041846172
C3orf34|84984	-0.166294297
C3orf35|339883	0.431798894
C3orf36|80111	0.17392813
C3orf37|56941	0.576228626
C3orf38|285237	-0.01330279
C3orf39|84892	0.141629074
C3orf42|84657	-0.179759795
C3orf43|255798	-0.032293658
C3orf45|132228	0.090241419
C3orf47|339942	-0.471989805
C3orf48|151649	0.303533063
C3orf49|132200	-0.150596128
C3orf50|93556	0.213197777
C3orf51|711	0.225623901
C3orf52|79669	-0.303113193
C3orf54|389119	-0.108792942
C3orf55|152078	0.127580117
C3orf57|165679	0.13488086
C3orf58|205428	0.255490582
C3orf59|151963	0.116668333
C3orf62|375341	-0.273370179
C3orf63|23272	0.019289848
C3orf64|285203	-0.375997575
C3orf65|646600	-0.112312444
C3orf66|677779	-0.303713284
C3orf67|200844	-0.009062536
C3orf70|285382	-0.337090738
C3orf71|646450	-0.542111696
C3orf72|401089	-0.301050804
C3orf74|100128378	0.491240937
C3orf75|54859	0.041433124
C3orf77|375337	0.15197422
C3orf79|152118	0.188839074
C3|718	-0.299865891
C4A|720	-0.077274863
C4BPA|722	0.06058051
C4BPB|725	-0.398378983
C4orf10|317648	-0.044458462
C4orf11|439934	-0.016775976
C4orf12|404201	0.103705955
C4orf14|84273	-0.197837854
C4orf17|84103	0.011614262
C4orf19|55286	-0.166822782
C4orf21|55345	0.114825983
C4orf22|255119	-0.035274823
C4orf23|152992	0.126834985
C4orf26|152816	-0.329956201
C4orf27|54969	-0.439659391
C4orf29|80167	0.499878183
C4orf31|79625	-0.083018563
C4orf32|132720	0.245417347
C4orf33|132321	-0.385873
C4orf34|201895	0.664232558
C4orf35|85438	-0.092909746
C4orf36|132989	-0.070143453
C4orf37|285555	-0.074279714
C4orf38|152641	-0.191941375
C4orf39|152756	0.186298702
C4orf3|401152	0.137671427
C4orf40|401137	0.033667484
C4orf41|60684	-0.241261312
C4orf42|92070	-0.316160826
C4orf43|55319	-0.016751463
C4orf44|345222	-0.260829832
C4orf45|152940	-0.13480514
C4orf46|201725	0.008388957
C4orf47|441054	-0.056777824
C4orf48|401115	0.000349105
C4orf49|84709	0.505997441
C4orf50|389197	-0.119211002
C4orf51|646603	0.076448687
C4orf52|389203	0.10231023
C4orf6|10141	0.012380709
C4orf7|260436	-0.436123374
C5AR1|728	0.346540743
C5orf13|9315	0.138192685
C5orf15|56951	-0.094723245
C5orf20|140947	-0.166301056
C5orf22|55322	-0.091732896
C5orf23|79614	0.219855826
C5orf24|134553	0.25959587
C5orf25|375484	-0.189794806
C5orf27|202299	-0.171599572
C5orf28|64417	0.078492199
C5orf30|90355	0.297168107
C5orf32|84418	-0.181983996
C5orf33|133686	0.394106853
C5orf34|375444	-0.557466096
C5orf35|133383	-0.06715992
C5orf36|285600	0.18256433
C5orf38|153571	0.075761151
C5orf39|389289	-0.915831468
C5orf40|408263	-0.268132162
C5orf41|153222	-0.072108462
C5orf42|65250	0.2434297
C5orf43|643155	-0.159554341
C5orf44|80006	0.256460753
C5orf45|51149	-0.337440661
C5orf46|389336	0.637846495
C5orf47|133491	-0.31636594
C5orf48|389320	0.285832106
C5orf49|134121	0.178845663
C5orf4|10826	-0.308827596
C5orf51|285636	0.19113005
C5orf52|100190949	0.180234238
C5orf53|492311	-0.464315169
C5orf54|63920	-0.435744756
C5orf55|116349	-1.111865134
C5orf56|441108	0.060160697
C5orf58|133874	-0.538703556
C5orf60|285679	-0.51084988
C5orf62|85027	0.453235077
C5|727	0.341648193
C6orf103|79747	0.327653125
C6orf105|84830	-0.25635702
C6orf106|64771	0.211063186
C6orf108|10591	0.253208658
C6orf10|10665	-0.176833283
C6orf114|85411	-0.292253177
C6orf115|58527	0.483422727
C6orf118|168090	0.126240126
C6orf120|387263	-0.54744828
C6orf122|401288	0.015211297
C6orf123|26238	0.692276082
C6orf124|653483	0.604244252
C6orf125|84300	0.307265257
C6orf126|389383	-0.443129207
C6orf127|340204	0.088547415
C6orf129|154467	-0.075105543
C6orf130|221443	-0.128516288
C6orf132|647024	0.183227326
C6orf134|79969	-0.326887514
C6orf136|221545	0.688872151
C6orf138|442213	0.244260234
C6orf141|135398	0.286056673
C6orf142|90523	-0.323537956
C6orf145|221749	0.601316019
C6orf146|222826	-0.513524757
C6orf147|387097	0.309802594
C6orf150|115004	-0.41387918
C6orf153|88745	-0.679476846
C6orf154|221424	0.117235081
C6orf155|79940	-0.33083686
C6orf15|29113	-0.348842789
C6orf162|57150	-0.080175076
C6orf163|206412	-0.525086747
C6orf164|63914	-0.515152067
C6orf165|154313	-0.478671688
C6orf167|253714	-0.140454322
C6orf168|84553	-0.337106105
C6orf170|221322	0.189017971
C6orf174|387104	-0.015919317
C6orf176|90632	-0.790038307
C6orf182|285753	0.098691441
C6orf186|728464	0.096053009
C6orf191|253582	0.116437182
C6orf192|116843	-0.185852378
C6orf195|154386	0.742991068
C6orf1|221491	-0.331365671
C6orf201|404220	0.159664214
C6orf203|51250	-0.304567732
C6orf204|387119	-0.349658871
C6orf208|80069	-0.156954817
C6orf211|79624	-0.270206541
C6orf217|100131814	-0.083147343
C6orf218|221718	0.160804043
C6orf221|154288	0.165208847
C6orf222|389384	0.233280608
C6orf223|221416	-0.475122756
C6orf225|619208	-0.154023677
C6orf226|441150	0.244701215
C6orf227|401253	0.159394634
C6orf25|80739	0.253117853
C6orf26|401251	0.413001583
C6orf27|80737	-0.048660409
C6orf35|729515	-0.169487326
C6orf41|100133205	-0.543621506
C6orf47|57827	0.195919604
C6orf48|50854	0.324764319
C6orf52|347744	-0.267268643
C6orf57|135154	0.009696981
C6orf58|352999	-0.25797129
C6orf59|79992	-0.128637838
C6orf62|81688	-0.049671227
C6orf64|55776	-0.377294376
C6orf70|55780	0.089271309
C6orf72|116254	0.425931573
C6orf81|221481	0.033119455
C6orf89|221477	0.07486448
C6orf94|153918	-0.147049138
C6orf97|80129	-0.313989167
C6|729	0.585967075
C7orf10|79783	-0.153239274
C7orf11|136647	-0.066611278
C7orf13|129790	-0.008041566
C7orf16|10842	-0.317621237
C7orf23|79161	0.154914521
C7orf25|79020	0.304252988
C7orf26|79034	-0.627049584
C7orf27|221927	-0.544975273
C7orf28A|51622	0.306246526
C7orf28B|221960	-0.212561567
C7orf29|113763	0.440369368
C7orf30|115416	-0.217681067
C7orf31|136895	-0.598969087
C7orf33|202865	-0.090576443
C7orf34|135927	-0.550547817
C7orf36|57002	-0.169154814
C7orf40|285958	-0.289561132
C7orf41|222166	0.28093376
C7orf42|55069	-0.343295949
C7orf43|55262	-0.822999034
C7orf44|55744	0.013406412
C7orf45|136263	0.082442707
C7orf46|340277	0.057998157
C7orf47|221908	0.193369608
C7orf49|78996	0.309237438
C7orf4|64433	-0.577063546
C7orf50|84310	0.465479581
C7orf51|222950	0.256874266
C7orf52|375607	0.087925394
C7orf53|286006	0.08993006
C7orf54|27099	0.065410522
C7orf55|154791	0.509149851
C7orf57|136288	0.27937638
C7orf58|79974	0.063476764
C7orf59|389541	-0.691014962
C7orf60|154743	-0.258667068
C7orf61|402573	-0.260971393
C7orf63|79846	-0.003659455
C7orf64|84060	-0.658572251
C7orf65|401335	0.157447472
C7orf66|154907	0.127131328
C7orf68|29923	0.186873217
C7orf69|80099	0.462026547
C7orf70|84792	-0.958907359
C7orf71|285941	0.570371351
C7orf72|100130988	-0.758312508
C7|730	-0.367287661
C8A|731	-0.548685821
C8B|732	-0.186462245
C8G|733	0.030632717
C8ORFK29|340393	0.302568162
C8orf12|83656	0.040780563
C8orf22|492307	0.059547928
C8orf30A|51236	0.590851893
C8orf31|286122	-0.045837817
C8orf33|65265	0.118828173
C8orf34|116328	-0.350762381
C8orf37|157657	0.231386465
C8orf38|137682	0.484052297
C8orf39|55472	0.032786149
C8orf40|114926	0.506770418
C8orf41|80185	-0.1974572
C8orf42|157695	0.170117759
C8orf44|56260	-0.283787789
C8orf45|157777	0.061385428
C8orf46|254778	-0.249243687
C8orf47|203111	0.236651509
C8orf48|157773	0.508591922
C8orf4|56892	0.354382083
C8orf51|78998	-0.115831294
C8orf55|51337	-0.240814827
C8orf56|157556	-0.71937413
C8orf58|541565	0.297083969
C8orf59|401466	0.905651654
C8orf71|26138	0.162350549
C8orf73|642475	0.203878744
C8orf74|203076	0.308814961
C8orf75|619351	-0.730901603
C8orf76|84933	-0.207374618
C8orf77|286103	0.342143147
C8orf79|57604	-0.546408985
C8orf80|389643	0.206131228
C8orf83|286144	-0.583530178
C8orf84|157869	-0.320584601
C8orf85|441376	-0.174519214
C8orf86|389649	-0.067896034
C9orf100|84904	0.333500037
C9orf102|375748	0.342649879
C9orf103|414328	-0.039271583
C9orf106|414318	-0.159747656
C9orf109|286333	-0.240938229
C9orf110|100128385	0.127376126
C9orf114|51490	-0.212617573
C9orf116|138162	-0.597937981
C9orf117|286207	0.238472401
C9orf119|375757	-0.306868703
C9orf11|54586	0.409542047
C9orf122|158228	-0.03444667
C9orf123|90871	-0.270303116
C9orf125|84302	-0.404600502
C9orf128|392307	0.474286374
C9orf129|445577	-0.193836794
C9orf130|100128782	-0.299009088
C9orf131|138724	0.274873453
C9orf135|138255	0.506251557
C9orf139|401563	-0.151042042
C9orf140|89958	-0.355926164
C9orf142|286257	-0.012046159
C9orf144B|259308	-0.518403541
C9orf144|389715	-0.030850555
C9orf150|286343	0.174654631
C9orf152|401546	0.265592602
C9orf153|389766	0.099691096
C9orf156|51531	0.125613462
C9orf163|158055	-0.161670703
C9orf167|54863	0.196461908
C9orf169|375791	0.155033359
C9orf16|79095	0.871370624
C9orf170|401535	0.192998261
C9orf171|389799	0.156101373
C9orf172|389813	0.169085767
C9orf173|441476	0.038405974
C9orf21|195827	-0.127240738
C9orf23|138716	-0.009368391
C9orf24|84688	0.077453779
C9orf25|203259	0.777733915
C9orf27|58483	-0.190477715
C9orf30|91283	0.186633251
C9orf37|85026	-0.543711522
C9orf3|84909	0.318877621
C9orf40|55071	0.166971122
C9orf41|138199	0.206822288
C9orf43|257169	0.160336762
C9orf44|158314	0.683524538
C9orf45|81571	-0.334073912
C9orf46|55848	-0.014580992
C9orf47|286223	-0.159352395
C9orf4|23732	0.227303736
C9orf50|375759	0.035956685
C9orf53|51198	0.432418598
C9orf57|138240	0.341786581
C9orf5|23731	0.431331477
C9orf64|84267	-0.193028539
C9orf66|157983	0.293764268
C9orf68|55064	-0.198963837
C9orf69|90120	-0.277472563
C9orf6|54942	0.060175749
C9orf70|84850	0.282952676
C9orf71|169693	-0.235345091
C9orf72|203228	-0.339664962
C9orf78|51759	-0.042959822
C9orf79|286234	-0.165257898
C9orf7|11094	0.347787754
C9orf80|58493	0.397385401
C9orf82|79886	0.506031851
C9orf84|158401	0.342079829
C9orf85|138241	0.068620279
C9orf86|55684	-0.019566152
C9orf89|84270	-0.159518575
C9orf91|203197	-0.13381699
C9orf93|203238	0.522961666
C9orf95|54981	-0.413373272
C9orf96|169436	-0.32771778
C9orf98|158067	0.127088796
C9orf9|11092	0.26726578
C9|735	-0.643595832
CA10|56934	0.122628331
CA11|770	0.310885109
CA12|771	0.785796444
CA13|377677	-0.198155757
CA14|23632	0.608832051
CA1|759	-0.233086679
CA2|760	0.068291628
CA3|761	-0.125071953
CA4|762	-0.338237298
CA5A|763	0.120556706
CA5BP|340591	-0.234211391
CA5B|11238	-0.087753052
CA6|765	0.245985551
CA7|766	0.144687636
CA8|767	-0.063294931
CA9|768	-0.512136975
CAB39L|81617	-0.479332008
CAB39|51719	0.430749677
CABC1|56997	0.087234394
CABIN1|23523	0.162491689
CABLES1|91768	-0.126922322
CABLES2|81928	0.275396439
CABP1|9478	0.075735233
CABP2|51475	0.472869394
CABP4|57010	-0.224160204
CABP5|56344	-0.145713074
CABP7|164633	0.353116992
CABYR|26256	-0.066754533
CACHD1|57685	-0.18382305
CACNA1A|773	0.092781309
CACNA1B|774	-0.300607737
CACNA1C|775	0.330459148
CACNA1D|776	0.426795054
CACNA1E|777	-0.331841658
CACNA1F|778	0.364413871
CACNA1G|8913	0.015486175
CACNA1H|8912	0.934816125
CACNA1I|8911	0.141455611
CACNA1S|779	-0.250885793
CACNA2D1|781	0.340927321
CACNA2D2|9254	-0.152171916
CACNA2D3|55799	-0.198192151
CACNA2D4|93589	0.292249887
CACNB1|782	-0.408426917
CACNB2|783	0.830045633
CACNB3|784	0.512130726
CACNB4|785	-0.028968179
CACNG1|786	0.291958217
CACNG2|10369	0.271995212
CACNG3|10368	-0.416435475
CACNG4|27092	0.222515779
CACNG5|27091	-0.218044527
CACNG6|59285	-0.422111927
CACNG7|59284	0.377469291
CACNG8|59283	0.569904234
CACYBP|27101	-0.124007385
CADM1|23705	-0.067931157
CADM2|253559	-0.067717483
CADM3|57863	0.260133405
CADM4|199731	0.204901731
CADPS2|93664	-1.118771444
CADPS|8618	-0.605662463
CAD|790	0.136444896
CAGE1|285782	-0.382993128
CALB1|793	0.208700657
CALB2|794	1.005191841
CALCA|796	0.225803424
CALCB|797	0.039785341
CALCOCO1|57658	0.167716233
CALCOCO2|10241	0.030551142
CALCRL|10203	-0.283657819
